time,temperature_2m (°C),rain (mm),cloud_cover (%),wind_speed_10m (m/s),is_day (),sunshine_duration (s)
2017-06-07T15:00,12.3,0.70,100,1.94,1,0.00
2017-06-07T16:00,12.1,0.60,100,1.66,1,0.00
2017-06-07T17:00,11.9,0.90,100,2.24,1,0.00
2017-06-07T18:00,11.9,0.70,100,2.66,1,0.00
2017-06-07T19:00,11.7,0.50,100,1.73,1,0.00
2017-06-07T20:00,11.8,0.70,100,1.00,1,0.00
2017-06-07T21:00,11.7,0.80,100,1.17,1,0.00
2017-06-07T22:00,11.5,0.50,100,0.80,1,0.00
2017-06-07T23:00,11.0,0.20,100,0.98,0,0.00
2017-06-08T00:00,11.1,0.30,100,1.62,0,0.00
2017-06-08T01:00,11.0,0.70,100,1.73,0,0.00
2017-06-08T02:00,10.1,0.60,100,4.52,0,0.00
2017-06-08T03:00,10.2,1.70,100,3.58,0,0.00
2017-06-08T04:00,10.4,0.50,100,3.62,0,0.00
2017-06-08T05:00,10.3,0.70,100,4.03,1,0.00
2017-06-08T06:00,10.4,0.80,100,5.54,1,0.00
2017-06-08T07:00,10.4,0.60,100,5.44,1,0.00
2017-06-08T08:00,10.4,0.50,100,5.66,1,0.00
2017-06-08T09:00,10.4,0.40,100,5.56,1,0.00
2017-06-08T10:00,10.5,0.40,100,5.39,1,0.00
2017-06-08T11:00,10.7,0.20,100,4.57,1,0.00
2017-06-08T12:00,10.9,0.10,100,4.65,1,0.00
2017-06-08T13:00,11.3,0.00,100,4.12,1,0.00
2017-06-08T14:00,11.0,0.00,90,4.27,1,0.00
2017-06-08T15:00,11.1,0.20,90,4.33,1,0.00
2017-06-08T16:00,11.4,0.10,86,3.47,1,0.00
2017-06-08T17:00,12.3,0.00,100,2.86,1,3600.00
2017-06-08T18:00,12.3,0.00,61,2.66,1,2737.94
2017-06-08T19:00,12.1,0.00,55,2.72,1,3600.00
2017-06-08T20:00,11.6,0.00,91,1.91,1,0.00
2017-06-08T21:00,11.2,0.00,90,0.92,1,0.00
2017-06-08T22:00,10.4,0.10,90,2.51,1,0.00
2017-06-08T23:00,10.2,0.20,100,2.47,0,0.00
2017-06-09T00:00,10.6,0.10,100,2.38,0,0.00
2017-06-09T01:00,10.7,0.00,100,2.33,0,0.00
2017-06-09T02:00,10.7,0.10,100,3.61,0,0.00
2017-06-09T03:00,11.1,0.30,100,5.17,0,0.00
2017-06-09T04:00,11.2,0.00,100,4.62,0,0.00
2017-06-09T05:00,11.5,0.00,100,4.82,1,0.00
2017-06-09T06:00,11.9,0.00,31,4.74,1,0.00
2017-06-09T07:00,12.8,0.00,50,5.41,1,3600.00
2017-06-09T08:00,13.9,0.00,100,5.59,1,3600.00
2017-06-09T09:00,14.5,0.00,100,5.97,1,3600.00
2017-06-09T10:00,15.1,0.00,100,6.35,1,3600.00
2017-06-09T11:00,14.8,0.40,100,5.82,1,0.00
2017-06-09T12:00,15.1,0.50,100,6.24,1,885.95
2017-06-09T13:00,15.1,0.20,100,5.27,1,408.58
2017-06-09T14:00,14.1,0.00,100,3.61,1,0.00
2017-06-09T15:00,15.1,0.10,100,3.18,1,0.00
2017-06-09T16:00,16.0,0.10,100,2.83,1,676.06
2017-06-09T17:00,16.0,0.10,100,2.69,1,2044.51
2017-06-09T18:00,15.3,0.10,100,2.94,1,0.00
2017-06-09T19:00,15.0,0.50,100,2.34,1,0.00
2017-06-09T20:00,14.5,0.00,100,1.39,1,0.00
2017-06-09T21:00,13.8,0.00,100,0.76,1,0.00
2017-06-09T22:00,12.7,0.00,100,0.58,1,0.00
2017-06-09T23:00,12.3,0.00,100,1.32,0,0.00
2017-06-10T00:00,11.8,0.00,100,1.00,0,0.00
2017-06-10T01:00,11.0,0.00,100,0.89,0,0.00
2017-06-10T02:00,11.3,0.00,88,2.06,0,0.00
2017-06-10T03:00,11.1,0.20,88,1.98,0,0.00
2017-06-10T04:00,10.4,0.00,100,1.50,0,0.00
2017-06-10T05:00,11.3,0.00,100,1.80,1,0.00
2017-06-10T06:00,11.5,0.00,100,1.73,1,0.00
2017-06-10T07:00,11.6,0.00,97,1.22,1,0.00
2017-06-10T08:00,12.1,0.00,91,1.97,1,0.00
2017-06-10T09:00,12.2,0.00,91,3.42,1,0.00
2017-06-10T10:00,13.0,0.00,68,3.26,1,2276.28
2017-06-10T11:00,14.0,0.00,61,3.32,1,3600.00
2017-06-10T12:00,15.4,0.00,36,3.20,1,3600.00
2017-06-10T13:00,15.3,0.00,96,4.57,1,3600.00
2017-06-10T14:00,14.1,0.10,100,4.38,1,3600.00
2017-06-10T15:00,13.9,0.00,93,4.33,1,385.95
2017-06-10T16:00,14.6,0.00,70,4.03,1,3600.00
2017-06-10T17:00,14.7,0.00,27,3.76,1,3600.00
2017-06-10T18:00,15.2,0.00,33,2.94,1,3600.00
2017-06-10T19:00,15.6,0.00,74,2.95,1,3600.00
2017-06-10T20:00,15.0,0.00,89,2.51,1,3600.00
2017-06-10T21:00,14.4,0.00,98,2.83,1,0.00
2017-06-10T22:00,13.8,0.00,74,3.67,1,0.00
2017-06-10T23:00,13.3,0.00,77,3.69,0,0.00
2017-06-11T00:00,13.0,0.00,86,4.27,0,0.00
2017-06-11T01:00,13.0,0.00,100,4.44,0,0.00
2017-06-11T02:00,13.0,0.10,100,5.20,0,0.00
2017-06-11T03:00,13.1,0.00,100,5.52,0,0.00
2017-06-11T04:00,13.1,0.20,100,5.92,0,0.00
2017-06-11T05:00,12.9,0.70,100,6.19,1,0.00
2017-06-11T06:00,12.6,0.70,100,6.28,1,0.00
2017-06-11T07:00,12.9,0.00,100,6.36,1,0.00
2017-06-11T08:00,13.4,0.20,86,5.77,1,440.47
2017-06-11T09:00,14.5,0.10,100,6.17,1,3600.00
2017-06-11T10:00,14.8,0.20,90,6.24,1,3600.00
2017-06-11T11:00,15.0,0.20,100,5.28,1,3426.30
2017-06-11T12:00,15.6,0.10,24,5.91,1,3600.00
2017-06-11T13:00,15.7,0.10,81,6.54,1,3600.00
2017-06-11T14:00,15.5,0.00,99,6.84,1,3600.00
2017-06-11T15:00,15.4,0.30,55,6.54,1,3600.00
2017-06-11T16:00,15.5,0.10,42,6.40,1,3600.00
2017-06-11T17:00,15.2,0.00,81,6.22,1,3600.00
2017-06-11T18:00,14.6,0.00,58,6.13,1,3600.00
2017-06-11T19:00,14.2,0.10,30,5.37,1,3600.00
2017-06-11T20:00,13.5,0.00,32,4.84,1,3600.00
2017-06-11T21:00,13.3,0.00,51,4.69,1,3600.00
2017-06-11T22:00,12.2,0.20,100,4.46,1,1707.64
2017-06-11T23:00,11.8,0.30,58,4.60,0,0.00
2017-06-12T00:00,11.4,0.60,100,4.69,0,0.00
2017-06-12T01:00,11.7,0.20,100,4.73,0,0.00
2017-06-12T02:00,11.6,0.40,100,4.33,0,0.00
2017-06-12T03:00,11.3,0.50,100,4.40,0,0.00
2017-06-12T04:00,11.2,0.40,100,4.02,0,0.00
2017-06-12T05:00,11.5,0.20,100,4.50,1,0.00
2017-06-12T06:00,11.7,0.10,100,4.21,1,0.00
2017-06-12T07:00,11.9,0.10,100,4.58,1,0.00
2017-06-12T08:00,11.8,1.00,100,4.88,1,250.67
2017-06-12T09:00,11.7,0.70,100,5.03,1,0.00
2017-06-12T10:00,11.8,0.10,100,4.94,1,0.00
2017-06-12T11:00,12.4,0.10,100,4.49,1,0.00
2017-06-12T12:00,13.0,0.10,100,4.41,1,2098.17
2017-06-12T13:00,13.4,0.10,100,4.87,1,3600.00
2017-06-12T14:00,12.4,0.10,100,5.11,1,3600.00
2017-06-12T15:00,12.5,0.10,95,4.51,1,0.00
2017-06-12T16:00,12.9,0.10,100,4.31,1,3600.00
2017-06-12T17:00,13.3,0.10,100,4.74,1,3600.00
2017-06-12T18:00,12.6,0.10,100,4.78,1,3211.02
2017-06-12T19:00,12.2,0.10,97,4.90,1,919.85
2017-06-12T20:00,12.5,0.20,71,4.99,1,3600.00
2017-06-12T21:00,12.2,0.10,40,5.02,1,3600.00
2017-06-12T22:00,11.5,0.00,43,4.97,1,2377.27
2017-06-12T23:00,11.1,0.00,88,4.60,0,0.00
2017-06-13T00:00,11.5,0.00,94,5.09,0,0.00
2017-06-13T01:00,11.5,0.00,90,5.04,0,0.00
2017-06-13T02:00,11.5,0.00,90,5.00,0,0.00
2017-06-13T03:00,11.1,0.00,88,5.19,0,0.00
2017-06-13T04:00,10.8,0.00,96,4.05,0,0.00
2017-06-13T05:00,10.9,0.00,94,3.97,1,0.00
2017-06-13T06:00,11.0,0.10,91,5.17,1,0.00
2017-06-13T07:00,10.9,0.00,90,5.00,1,0.00
2017-06-13T08:00,11.4,0.00,76,3.76,1,1086.07
2017-06-13T09:00,12.1,0.10,91,3.88,1,357.00
2017-06-13T10:00,12.3,0.10,97,3.54,1,180.12
2017-06-13T11:00,12.1,0.60,77,3.55,1,0.00
2017-06-13T12:00,12.4,0.70,93,3.64,1,2501.92
2017-06-13T13:00,13.0,0.00,71,3.61,1,3515.35
2017-06-13T14:00,13.1,0.00,35,4.22,1,3600.00
2017-06-13T15:00,13.7,0.00,44,4.16,1,3600.00
2017-06-13T16:00,13.6,0.00,62,4.29,1,3600.00
2017-06-13T17:00,13.3,0.00,60,4.34,1,3600.00
2017-06-13T18:00,13.2,0.00,16,4.22,1,3600.00
2017-06-13T19:00,12.9,0.00,24,4.07,1,3600.00
2017-06-13T20:00,12.5,0.00,24,3.31,1,3600.00
2017-06-13T21:00,12.0,0.00,20,2.08,1,3600.00
2017-06-13T22:00,11.2,0.00,48,1.20,1,3231.74
2017-06-13T23:00,9.7,0.00,55,1.70,0,0.00
2017-06-14T00:00,9.9,0.00,59,1.33,0,0.00
2017-06-14T01:00,9.4,0.00,68,1.96,0,0.00
2017-06-14T02:00,10.5,0.00,100,1.12,0,0.00
2017-06-14T03:00,10.3,0.00,100,1.30,0,0.00
2017-06-14T04:00,10.4,0.10,87,0.45,0,0.00
2017-06-14T05:00,10.7,0.20,100,1.71,1,0.00
2017-06-14T06:00,11.2,0.10,100,1.48,1,0.00
2017-06-14T07:00,11.7,0.10,100,1.79,1,0.00
2017-06-14T08:00,11.8,0.00,100,1.30,1,0.00
2017-06-14T09:00,12.9,0.00,61,1.70,1,2174.69
2017-06-14T10:00,14.4,0.10,100,1.84,1,3600.00
2017-06-14T11:00,14.7,0.00,100,2.61,1,3600.00
2017-06-14T12:00,14.9,0.00,100,2.20,1,3600.00
2017-06-14T13:00,14.7,0.00,61,2.43,1,2260.39
2017-06-14T14:00,14.2,0.00,75,1.82,1,3600.00
2017-06-14T15:00,14.9,0.00,100,1.70,1,3307.17
2017-06-14T16:00,15.0,0.00,100,1.79,1,1455.74
2017-06-14T17:00,15.4,0.00,100,1.99,1,3600.00
2017-06-14T18:00,15.1,0.00,93,2.11,1,3600.00
2017-06-14T19:00,14.3,0.00,40,2.14,1,3600.00
2017-06-14T20:00,14.1,0.00,92,1.79,1,3600.00
2017-06-14T21:00,13.7,0.00,100,1.49,1,0.00
2017-06-14T22:00,13.4,0.00,93,0.78,1,0.00
2017-06-14T23:00,12.9,0.00,98,1.02,0,0.00
2017-06-15T00:00,12.8,0.00,63,0.85,0,0.00
2017-06-15T01:00,12.3,0.00,42,1.58,0,0.00
2017-06-15T02:00,12.5,0.00,75,1.92,0,0.00
2017-06-15T03:00,12.9,0.10,92,1.91,0,0.00
2017-06-15T04:00,12.7,0.20,100,1.92,0,0.00
2017-06-15T05:00,12.8,0.00,88,2.28,1,0.00
2017-06-15T06:00,13.1,0.20,85,2.92,1,0.00
2017-06-15T07:00,13.3,0.30,100,3.36,1,0.00
2017-06-15T08:00,14.0,0.20,92,3.64,1,0.00
2017-06-15T09:00,15.0,0.20,88,3.62,1,0.00
2017-06-15T10:00,16.4,0.10,59,3.96,1,1729.52
2017-06-15T11:00,17.4,0.00,32,4.59,1,3053.66
2017-06-15T12:00,19.2,0.00,72,6.02,1,3600.00
2017-06-15T13:00,19.4,0.00,55,6.14,1,3600.00
2017-06-15T14:00,19.3,0.00,33,6.24,1,3600.00
2017-06-15T15:00,19.6,0.00,45,6.24,1,3600.00
2017-06-15T16:00,20.0,0.00,76,6.43,1,3600.00
2017-06-15T17:00,19.2,0.00,77,6.31,1,3600.00
2017-06-15T18:00,18.4,0.00,48,5.79,1,1151.46
2017-06-15T19:00,18.1,0.00,74,5.87,1,3600.00
2017-06-15T20:00,16.4,0.60,100,6.08,1,1825.61
2017-06-15T21:00,14.7,0.90,92,6.02,1,0.00
2017-06-15T22:00,13.5,1.50,100,4.88,1,0.00
2017-06-15T23:00,13.0,0.70,100,3.81,0,0.00
2017-06-16T00:00,13.1,0.30,100,3.81,0,0.00
2017-06-16T01:00,12.8,0.00,100,3.42,0,0.00
2017-06-16T02:00,12.7,0.00,100,3.35,0,0.00
2017-06-16T03:00,12.1,0.00,86,3.40,0,0.00
2017-06-16T04:00,12.0,0.00,100,2.06,0,0.00
2017-06-16T05:00,11.8,0.00,100,2.33,1,0.00
2017-06-16T06:00,12.1,0.00,90,3.50,1,0.00
2017-06-16T07:00,12.1,0.00,92,4.25,1,0.00
2017-06-16T08:00,12.5,0.10,89,4.33,1,1080.63
2017-06-16T09:00,13.0,0.00,80,3.88,1,1701.15
2017-06-16T10:00,13.8,0.00,49,4.46,1,3600.00
2017-06-16T11:00,14.0,0.10,37,5.48,1,3600.00
2017-06-16T12:00,14.2,0.10,20,5.70,1,3600.00
2017-06-16T13:00,14.4,0.10,30,6.20,1,3600.00
2017-06-16T14:00,14.0,0.10,45,6.00,1,3600.00
2017-06-16T15:00,14.2,0.10,34,6.44,1,3600.00
2017-06-16T16:00,14.1,0.00,23,6.42,1,3600.00
2017-06-16T17:00,14.1,0.00,28,6.23,1,3600.00
2017-06-16T18:00,13.7,0.00,40,5.98,1,3600.00
2017-06-16T19:00,13.4,0.00,31,5.02,1,3600.00
2017-06-16T20:00,13.0,0.00,53,4.97,1,3600.00
2017-06-16T21:00,12.5,0.00,34,4.26,1,3600.00
2017-06-16T22:00,11.7,0.00,29,3.56,1,1510.06
2017-06-16T23:00,11.0,0.00,6,3.82,0,0.00
2017-06-17T00:00,10.8,0.00,1,3.48,0,0.00
2017-06-17T01:00,10.5,0.00,0,2.87,0,0.00
2017-06-17T02:00,10.9,0.00,5,2.50,0,0.00
2017-06-17T03:00,11.0,0.00,37,2.20,0,0.00
2017-06-17T04:00,9.8,0.00,47,1.70,0,0.00
2017-06-17T05:00,9.8,0.00,52,1.50,1,0.00
2017-06-17T06:00,11.3,0.00,53,0.82,1,1563.50
2017-06-17T07:00,12.0,0.00,40,1.20,1,3600.00
2017-06-17T08:00,12.8,0.00,59,1.43,1,3600.00
2017-06-17T09:00,13.6,0.00,22,1.12,1,3600.00
2017-06-17T10:00,14.5,0.00,26,1.08,1,3600.00
2017-06-17T11:00,15.2,0.00,6,1.58,1,3600.00
2017-06-17T12:00,15.8,0.00,10,1.92,1,3600.00
2017-06-17T13:00,16.0,0.00,54,2.39,1,3600.00
2017-06-17T14:00,15.1,0.00,100,1.14,1,3600.00
2017-06-17T15:00,16.3,0.00,100,2.20,1,3600.00
2017-06-17T16:00,14.9,0.10,100,2.31,1,0.00
2017-06-17T17:00,15.2,0.00,100,2.33,1,0.00
2017-06-17T18:00,15.9,0.00,77,3.18,1,3600.00
2017-06-17T19:00,15.5,0.00,100,3.75,1,3600.00
2017-06-17T20:00,14.9,0.00,69,3.22,1,0.00
2017-06-17T21:00,14.7,0.00,94,2.77,1,3438.78
2017-06-17T22:00,14.4,0.00,100,2.06,1,0.00
2017-06-17T23:00,14.2,0.00,100,2.30,0,0.00
2017-06-18T00:00,14.1,0.00,100,2.31,0,0.00
2017-06-18T01:00,14.1,0.10,100,2.24,0,0.00
2017-06-18T02:00,14.4,0.00,100,2.82,0,0.00
2017-06-18T03:00,14.3,0.00,100,3.55,0,0.00
2017-06-18T04:00,14.2,0.00,100,3.10,0,0.00
2017-06-18T05:00,14.0,0.00,100,3.09,1,0.00
2017-06-18T06:00,14.0,0.00,100,2.95,1,0.00
2017-06-18T07:00,14.4,0.30,91,3.19,1,0.00
2017-06-18T08:00,14.9,0.00,100,3.28,1,3404.64
2017-06-18T09:00,14.7,0.00,68,2.78,1,0.00
2017-06-18T10:00,16.3,0.00,98,3.67,1,3600.00
2017-06-18T11:00,16.3,0.00,100,3.04,1,3600.00
2017-06-18T12:00,15.7,0.00,100,2.46,1,0.00
2017-06-18T13:00,16.1,0.00,100,2.19,1,0.00
2017-06-18T14:00,16.1,0.00,91,3.14,1,0.00
2017-06-18T15:00,16.7,0.10,90,3.08,1,1047.99
2017-06-18T16:00,16.5,0.00,87,3.01,1,3149.15
2017-06-18T17:00,16.3,0.00,57,3.21,1,3600.00
2017-06-18T18:00,15.7,0.00,38,2.79,1,3600.00
2017-06-18T19:00,15.3,0.00,64,2.48,1,3600.00
2017-06-18T20:00,14.6,0.00,60,2.28,1,545.58
2017-06-18T21:00,14.1,0.00,100,2.38,1,3600.00
2017-06-18T22:00,13.6,0.00,100,2.02,1,0.00
2017-06-18T23:00,13.3,0.00,100,1.70,0,0.00
2017-06-19T00:00,13.0,0.00,100,1.75,0,0.00
2017-06-19T01:00,12.8,0.10,100,1.40,0,0.00
2017-06-19T02:00,12.8,0.20,100,1.66,0,0.00
2017-06-19T03:00,12.8,0.10,65,1.08,0,0.00
2017-06-19T04:00,12.5,0.00,54,0.92,0,0.00
2017-06-19T05:00,11.7,0.00,57,1.02,1,0.00
2017-06-19T06:00,12.5,0.00,100,0.90,1,833.93
2017-06-19T07:00,12.9,0.00,100,0.63,1,0.00
2017-06-19T08:00,13.2,0.00,100,0.72,1,896.79
2017-06-19T09:00,13.6,0.00,95,0.86,1,355.94
2017-06-19T10:00,14.7,0.00,100,1.20,1,3600.00
2017-06-19T11:00,15.1,0.00,45,1.73,1,3600.00
2017-06-19T12:00,15.2,0.00,79,1.96,1,3600.00
2017-06-19T13:00,13.8,0.20,100,2.38,1,0.00
2017-06-19T14:00,14.4,0.70,100,1.08,1,0.00
2017-06-19T15:00,13.6,0.50,100,1.73,1,0.00
2017-06-19T16:00,13.1,1.80,100,2.80,1,0.00
2017-06-19T17:00,12.8,1.50,100,3.01,1,0.00
2017-06-19T18:00,12.9,0.90,100,4.70,1,0.00
2017-06-19T19:00,12.3,0.30,100,4.72,1,0.00
2017-06-19T20:00,12.0,0.00,92,4.75,1,0.00
2017-06-19T21:00,11.8,0.00,100,4.70,1,0.00
2017-06-19T22:00,11.7,0.00,100,4.69,1,0.00
2017-06-19T23:00,11.4,0.00,47,4.47,0,0.00
2017-06-20T00:00,11.1,0.10,81,4.34,0,0.00
2017-06-20T01:00,11.4,0.00,65,4.48,0,0.00
2017-06-20T02:00,11.3,0.10,51,4.66,0,0.00
2017-06-20T03:00,10.8,0.10,53,5.48,0,0.00
2017-06-20T04:00,10.8,0.00,69,5.91,0,0.00
2017-06-20T05:00,10.7,0.00,73,6.71,1,0.00
2017-06-20T06:00,10.9,0.00,60,6.50,1,833.64
2017-06-20T07:00,11.4,0.00,62,6.16,1,3426.80
2017-06-20T08:00,12.1,0.00,77,5.97,1,3600.00
2017-06-20T09:00,12.1,0.00,100,6.05,1,3391.19
2017-06-20T10:00,12.1,0.30,46,6.63,1,2695.60
2017-06-20T11:00,12.7,0.30,43,6.88,1,3600.00
2017-06-20T12:00,13.1,0.10,36,6.55,1,3600.00
2017-06-20T13:00,13.1,0.10,46,6.35,1,3600.00
2017-06-20T14:00,12.7,0.70,63,6.35,1,3600.00
2017-06-20T15:00,12.5,0.00,57,6.53,1,3600.00
2017-06-20T16:00,12.7,0.00,71,6.44,1,3600.00
2017-06-20T17:00,12.6,0.00,80,6.47,1,3600.00
2017-06-20T18:00,12.5,0.10,78,6.32,1,3600.00
2017-06-20T19:00,12.4,0.00,36,6.44,1,3600.00
2017-06-20T20:00,12.2,0.00,22,6.17,1,3600.00
2017-06-20T21:00,12.0,0.00,3,5.86,1,3600.00
2017-06-20T22:00,11.5,0.00,6,5.47,1,3418.59
2017-06-20T23:00,11.1,0.00,20,5.33,0,0.00
2017-06-21T00:00,11.0,0.00,21,5.16,0,0.00
2017-06-21T01:00,10.7,0.00,12,4.15,0,0.00
2017-06-21T02:00,10.8,0.00,33,3.77,0,0.00
2017-06-21T03:00,10.4,0.00,9,3.14,0,0.00
2017-06-21T04:00,10.0,0.00,30,3.26,0,0.00
2017-06-21T05:00,10.2,0.00,76,3.45,1,0.00
2017-06-21T06:00,10.8,0.00,77,3.93,1,0.00
2017-06-21T07:00,11.1,0.00,21,3.80,1,2838.16
2017-06-21T08:00,11.5,0.00,48,3.82,1,3600.00
2017-06-21T09:00,12.0,0.00,46,3.88,1,3600.00
2017-06-21T10:00,12.6,0.00,98,3.26,1,3600.00
2017-06-21T11:00,13.1,0.00,100,3.26,1,3600.00
2017-06-21T12:00,13.6,0.00,67,4.18,1,3600.00
2017-06-21T13:00,13.9,0.00,12,4.12,1,3600.00
2017-06-21T14:00,13.7,0.00,57,3.96,1,3600.00
2017-06-21T15:00,13.8,0.00,63,4.11,1,3600.00
2017-06-21T16:00,13.6,0.00,13,4.66,1,3600.00
2017-06-21T17:00,13.4,0.00,11,4.52,1,3600.00
2017-06-21T18:00,13.1,0.00,26,4.27,1,3600.00
2017-06-21T19:00,12.6,0.00,16,3.30,1,3600.00
2017-06-21T20:00,12.2,0.00,32,2.97,1,3600.00
2017-06-21T21:00,11.7,0.00,47,2.42,1,3600.00
2017-06-21T22:00,11.1,0.00,34,1.97,1,0.00
2017-06-21T23:00,8.8,0.00,8,1.87,0,0.00
2017-06-22T00:00,8.6,0.00,20,1.61,0,0.00
2017-06-22T01:00,8.2,0.00,72,1.04,0,0.00
2017-06-22T02:00,10.0,0.00,100,1.22,0,0.00
2017-06-22T03:00,10.5,0.10,100,2.77,0,0.00
2017-06-22T04:00,10.4,0.10,100,2.64,0,0.00
2017-06-22T05:00,10.5,0.00,100,2.68,1,0.00
2017-06-22T06:00,10.8,0.00,100,2.47,1,0.00
2017-06-22T07:00,11.4,0.00,100,3.22,1,0.00
2017-06-22T08:00,11.9,0.00,100,3.22,1,0.00
2017-06-22T09:00,12.6,0.00,100,3.76,1,0.00
2017-06-22T10:00,13.5,0.00,80,3.19,1,0.00
2017-06-22T11:00,15.0,0.00,100,3.67,1,2469.92
2017-06-22T12:00,16.2,0.00,100,2.70,1,918.60
2017-06-22T13:00,16.5,0.00,100,2.00,1,0.00
2017-06-22T14:00,14.2,0.00,100,2.06,1,0.00
2017-06-22T15:00,14.5,0.70,100,1.65,1,0.00
2017-06-22T16:00,14.8,0.60,100,1.08,1,0.00
2017-06-22T17:00,14.6,0.10,100,1.00,1,0.00
2017-06-22T18:00,14.2,0.20,100,0.85,1,0.00
2017-06-22T19:00,13.9,0.10,100,0.54,1,0.00
2017-06-22T20:00,13.9,0.00,100,0.76,1,0.00
2017-06-22T21:00,13.8,0.00,100,0.91,1,0.00
2017-06-22T22:00,13.6,0.00,100,1.41,1,0.00
2017-06-22T23:00,13.3,0.00,100,1.12,0,0.00
2017-06-23T00:00,13.2,0.00,100,0.50,0,0.00
2017-06-23T01:00,13.1,0.00,100,0.50,0,0.00
2017-06-23T02:00,13.0,0.00,100,0.64,0,0.00
2017-06-23T03:00,12.6,0.30,100,0.72,0,0.00
2017-06-23T04:00,12.7,0.50,100,1.49,0,0.00
2017-06-23T05:00,12.7,0.00,100,1.62,1,0.00
2017-06-23T06:00,12.8,0.30,100,1.94,1,0.00
2017-06-23T07:00,13.0,0.10,100,2.64,1,0.00
2017-06-23T08:00,13.1,0.20,100,1.80,1,0.00
2017-06-23T09:00,13.0,0.20,100,2.36,1,0.00
2017-06-23T10:00,12.7,0.40,100,2.53,1,0.00
2017-06-23T11:00,12.6,0.50,100,1.41,1,0.00
2017-06-23T12:00,12.7,0.70,100,1.61,1,0.00
2017-06-23T13:00,13.7,0.30,100,2.66,1,0.00
2017-06-23T14:00,13.3,0.40,100,3.83,1,0.00
2017-06-23T15:00,13.2,0.10,100,4.62,1,0.00
2017-06-23T16:00,13.8,0.20,100,5.20,1,0.00
2017-06-23T17:00,13.9,0.80,100,5.97,1,0.00
2017-06-23T18:00,13.6,0.70,100,5.20,1,0.00
2017-06-23T19:00,13.5,0.30,100,4.19,1,0.00
2017-06-23T20:00,13.3,0.30,100,4.32,1,0.00
2017-06-23T21:00,13.1,0.00,72,4.63,1,0.00
2017-06-23T22:00,12.6,0.00,47,3.81,1,3442.29
2017-06-23T23:00,11.7,0.00,22,2.88,0,0.00
2017-06-24T00:00,11.4,0.00,47,2.75,0,0.00
2017-06-24T01:00,11.2,0.00,15,2.68,0,0.00
2017-06-24T02:00,10.9,0.00,27,2.01,0,0.00
2017-06-24T03:00,10.6,0.00,51,1.63,0,0.00
2017-06-24T04:00,10.4,0.00,52,1.52,0,0.00
2017-06-24T05:00,9.9,0.00,50,1.30,1,0.00
2017-06-24T06:00,10.8,0.00,100,1.33,1,2256.54
2017-06-24T07:00,11.7,0.00,100,1.90,1,1219.32
2017-06-24T08:00,12.1,0.10,78,2.10,1,1011.81
2017-06-24T09:00,12.1,1.60,57,3.20,1,3600.00
2017-06-24T10:00,12.3,0.80,100,3.47,1,3600.00
2017-06-24T11:00,12.6,0.20,70,3.50,1,3600.00
2017-06-24T12:00,13.0,0.10,61,3.81,1,3600.00
2017-06-24T13:00,13.5,0.10,64,3.79,1,3600.00
2017-06-24T14:00,13.8,0.00,36,4.40,1,3600.00
2017-06-24T15:00,14.1,0.20,61,4.92,1,3600.00
2017-06-24T16:00,14.1,0.00,61,4.88,1,3600.00
2017-06-24T17:00,13.6,0.10,42,4.83,1,3600.00
2017-06-24T18:00,13.6,0.00,39,4.87,1,3600.00
2017-06-24T19:00,12.8,0.20,60,5.10,1,3600.00
2017-06-24T20:00,12.8,0.10,65,4.42,1,3600.00
2017-06-24T21:00,12.3,0.10,64,4.39,1,2241.02
2017-06-24T22:00,11.3,0.00,62,4.12,1,127.92
2017-06-24T23:00,11.4,0.00,66,3.65,0,0.00
2017-06-25T00:00,10.9,0.50,69,3.48,0,0.00
2017-06-25T01:00,10.1,0.90,92,4.13,0,0.00
2017-06-25T02:00,10.1,0.60,100,4.56,0,0.00
2017-06-25T03:00,10.5,0.50,79,3.91,0,0.00
2017-06-25T04:00,9.7,3.00,100,5.83,0,0.00
2017-06-25T05:00,10.5,1.20,91,5.94,1,0.00
2017-06-25T06:00,10.6,2.50,86,5.73,1,0.00
2017-06-25T07:00,11.0,2.20,74,6.09,1,2141.12
2017-06-25T08:00,10.9,1.90,79,7.92,1,3600.00
2017-06-25T09:00,10.8,2.90,100,8.68,1,3600.00
2017-06-25T10:00,11.0,1.10,99,6.98,1,3600.00
2017-06-25T11:00,11.7,0.30,53,6.44,1,3600.00
2017-06-25T12:00,12.5,0.30,90,7.55,1,3600.00
2017-06-25T13:00,12.1,0.20,100,8.14,1,3600.00
2017-06-25T14:00,12.7,0.20,100,8.42,1,3600.00
2017-06-25T15:00,12.6,0.00,71,8.71,1,1047.36
2017-06-25T16:00,12.5,2.30,74,8.91,1,3600.00
2017-06-25T17:00,12.9,0.10,85,8.70,1,3600.00
2017-06-25T18:00,12.9,0.00,63,9.10,1,3600.00
2017-06-25T19:00,13.0,0.00,58,8.31,1,3600.00
2017-06-25T20:00,12.0,1.60,65,7.98,1,3600.00
2017-06-25T21:00,11.1,5.80,100,6.95,1,3600.00
2017-06-25T22:00,11.1,0.90,76,6.76,1,2206.51
2017-06-25T23:00,10.9,0.80,100,7.38,0,0.00
2017-06-26T00:00,11.2,0.20,100,7.78,0,0.00
2017-06-26T01:00,11.5,0.10,6,8.34,0,0.00
